YLL,Year,Plot.Range,Plot.Column,location,trial,gid_female,tester_male,hybrid,seq,fold,DTF_S,DTM_S,yield_S,prot_S,oil_S,SAT_S,TGLU_S
YLL_8,2021,15,19,loc3,trial_6,geno_304,t_8,hybrid_1467,9147,4,NA,-1.250122593,-2.267867379,2.001170106,-1.434178154,-0.546872622,1.19414208
YLL_6,2021,6,41,loc6,trial_9,geno_304,t_8,hybrid_1467,9148,4,NA,0.191501978,-0.505070766,-0.804343614,0.512552862,-0.47621207,1.938515653
YLL_9,2021,5,10,loc8,trial_23,geno_304,t_8,hybrid_1467,9149,4,NA,-0.409174927,-1.151177153,0.381920116,0.639686316,-0.829514829,0.835454296
YLL_9,2021,8,30,loc8,trial_31,geno_304,t_6,hybrid_1463,9150,4,NA,0.071366597,-0.819006598,0.749661872,1.080680485,-0.688193725,1.491120138
YLL_7,2021,7,13,loc7,trial_3,geno_304,t_6,hybrid_1463,9151,4,1.013605751,1.512991167,NA,NA,NA,NA,NA
YLL_8,2021,14,13,loc3,trial_6,geno_304,t_6,hybrid_1463,9152,4,NA,-1.129987212,-1.921514261,2.010067084,-0.683296191,-0.864845105,1.83438049
YLL_11,2021,2,24,loc1,trial_15,geno_304,t_7,hybrid_1464,9153,4,NA,-1.129987212,-1.059790262,NA,NA,NA,NA
YLL_11,2021,2,18,loc1,trial_15,geno_304,t_5,hybrid_1466,9154,4,NA,-1.250122593,-1.171651229,NA,NA,NA,NA
YLL_8,2021,1,24,loc3,trial_4,geno_304,t_6,hybrid_1463,9155,4,NA,-1.250122593,-2.655062013,1.977444832,-2.340004014,1.042989795,0.669609407
YLL_6,2021,9,49,loc6,trial_37,geno_304,t_5,hybrid_1466,9156,4,NA,0.071366597,-0.832229438,-0.243834001,0.123206659,-0.582202898,-0.688004572
YLL_8,2021,12,15,loc3,trial_20,geno_304,t_5,hybrid_1466,9157,4,NA,-1.129987212,-1.921727532,1.274583572,-1.1322362,0.124402621,-0.445022524
YLL_10,2021,5,10,loc4,trial_10,geno_304,t_5,hybrid_1466,9158,4,-0.46552438,-0.409174927,0.811561608,0.215843194,0.468850737,-1.041496485,-0.587726266
YLL_9,2021,2,6,loc8,trial_18,geno_304,t_5,hybrid_1466,9159,4,NA,-0.409174927,-0.863473731,0.206946216,-0.011872636,-1.500790072,0.638754544
YLL_9,2021,13,6,loc8,trial_25,geno_304,t_7,hybrid_1464,9160,4,NA,-0.289039546,-1.00967143,0.245499787,0.158962943,-0.228900139,-0.37945594
YLL_8,2021,4,11,loc3,trial_4,geno_304,t_7,hybrid_1464,9161,4,NA,-0.769581069,-1.461594002,1.173751155,-0.274085385,0.159732897,0.492193944
YLL_10,2021,8,25,loc4,trial_17,geno_304,t_7,hybrid_1464,9162,4,0.027518997,-0.409174927,-0.37358881,0.66958907,-1.028940269,0.371714552,-0.896274898
YLL_11,2021,3,64,loc1,trial_19,geno_304,t_6,hybrid_1463,9163,4,NA,-0.769581069,-0.596244386,NA,NA,NA,NA
YLL_10,2021,16,9,loc4,trial_28,geno_304,t_7,hybrid_1464,9164,4,-0.629872172,-1.009851831,-0.207130307,0.687383026,-0.750835838,0.407044828,-0.52601654
YLL_9,2021,16,24,loc8,trial_24,geno_304,t_4,hybrid_1465,9165,4,NA,-0.289039546,-1.86883617,1.452523131,-0.786592122,-1.924753383,1.70710418
YLL_10,2021,1,33,loc4,trial_10,geno_304,t_4,hybrid_1465,9166,4,-0.301176587,-0.769581069,-0.29873047,1.28348055,-0.095303965,-0.864845105,-0.680290856
YLL_7,2021,11,22,loc7,trial_27,geno_304,t_8,hybrid_1467,9167,4,1.67099692,1.032449644,NA,NA,NA,NA,NA
YLL_7,2021,9,5,loc7,trial_27,geno_304,t_8,hybrid_1467,9168,4,1.342301335,1.032449644,NA,NA,NA,NA,NA
YLL_11,2021,1,55,loc1,trial_19,geno_304,t_4,hybrid_1465,9169,4,NA,-1.129987212,-0.934493182,NA,NA,NA,NA
YLL_10,2021,16,24,loc4,trial_28,geno_304,t_8,hybrid_1467,9170,4,0.027518997,0.071366597,0.570777944,0.414542368,0.782711452,-1.25347814,0.345633344
YLL_7,2021,11,28,loc7,trial_27,geno_304,t_4,hybrid_1465,9171,4,1.506649128,1.272720405,NA,NA,NA,NA,NA
YLL_9,2021,8,36,loc8,trial_31,geno_305,t_6,hybrid_1468,9172,4,NA,0.071366597,-0.539514134,0.358194841,0.619821714,0.159732897,0.565474244
YLL_11,2021,7,9,loc1,trial_26,geno_305,t_8,hybrid_1469,9173,4,NA,-0.649445688,-1.22102361,NA,NA,NA,NA
YLL_7,2021,7,50,loc7,trial_11,geno_305,t_7,hybrid_1470,9174,4,1.67099692,1.633126548,NA,NA,NA,NA,NA
YLL_7,2021,10,36,loc7,trial_5,geno_305,t_7,hybrid_1470,9175,4,1.835344712,1.633126548,NA,NA,NA,NA,NA
YLL_7,2021,11,50,loc7,trial_5,geno_305,t_4,hybrid_1471,9176,4,0.849257959,0.912314263,NA,NA,NA,NA,NA
YLL_9,2021,15,40,loc8,trial_24,geno_305,t_4,hybrid_1471,9177,4,NA,-0.289039546,-1.318915286,1.093678353,0.524471623,-0.016918483,-0.03233873
YLL_6,2021,7,11,loc6,trial_14,geno_305,t_4,hybrid_1471,9178,4,NA,0.431772739,-0.539407498,-0.226040045,1.454135007,-0.582202898,0.391915638
YLL_6,2021,6,59,loc6,trial_9,geno_305,t_8,hybrid_1469,9179,4,NA,0.311637359,0.14103562,-0.362460374,0.774765611,-0.264230414,-0.888561182
YLL_9,2021,8,13,loc8,trial_23,geno_305,t_7,hybrid_1470,9180,4,NA,0.071366597,-0.341917974,0.120942095,-0.425056362,0.336384276,-0.070907309
YLL_11,2021,9,12,loc1,trial_26,geno_305,t_4,hybrid_1471,9181,4,NA,-1.370257973,-1.178156013,NA,NA,NA,NA
YLL_8,2021,9,7,loc3,trial_20,geno_305,t_8,hybrid_1469,9182,4,NA,-1.009851831,-1.440906655,1.814333569,-1.871199402,1.219641174,0.704321128
YLL_6,2021,6,12,loc6,trial_14,geno_305,t_7,hybrid_1470,9183,4,NA,0.191501978,-0.617038369,-0.991180151,0.075531614,-0.052248759,-0.39874023
YLL_8,2021,5,24,loc3,trial_13,geno_305,t_8,hybrid_1469,9184,4,NA,-1.129987212,-1.422885203,1.651222306,-0.707133713,0.336384276,0.287780475
YLL_6,2021,5,8,loc6,trial_14,geno_305,t_5,hybrid_1472,9185,4,NA,0.191501978,-1.258346144,-0.430670539,0.083477454,-0.65286345,1.278992954
YLL_7,2021,7,49,loc7,trial_11,geno_305,t_5,hybrid_1472,9186,4,1.177953543,1.272720405,NA,NA,NA,NA,NA
YLL_11,2021,10,21,loc1,trial_26,geno_305,t_6,hybrid_1468,9187,4,NA,-0.168904165,-0.954647351,NA,NA,NA,NA
YLL_8,2021,5,10,loc3,trial_13,geno_305,t_5,hybrid_1472,9188,4,NA,-1.250122593,-2.351896399,1.375415989,-0.711106634,-0.29956069,0.422770502
YLL_9,2021,5,3,loc8,trial_23,geno_305,t_5,hybrid_1472,9189,4,NA,-0.649445688,-0.717702576,0.10018248,-0.115168568,-0.511542346,2.258634858
YLL_10,2021,2,37,loc4,trial_10,geno_305,t_5,hybrid_1472,9190,4,0.027518997,-0.529310307,-0.092390173,1.304240165,-1.167992484,0.124402621,-0.518302824
YLL_10,2021,3,6,loc4,trial_10,geno_305,t_4,hybrid_1471,9191,4,-0.301176587,-0.048768784,1.235438961,0.84752863,0.794630213,-0.582202898,-0.657149708
YLL_10,2021,3,14,loc4,trial_10,geno_305,t_7,hybrid_1470,9192,4,0.027518997,0.071366597,1.044987401,0.064594568,-0.460812646,1.996907244,-0.456593098
YLL_10,2021,2,32,loc4,trial_10,geno_305,t_6,hybrid_1468,9193,4,0.356214582,0.071366597,0.297470357,1.787642635,-0.846185929,-0.122909311,-0.352457935
YLL_7,2021,11,18,loc7,trial_27,geno_305,t_6,hybrid_1468,9194,4,1.506649128,1.512991167,NA,NA,NA,NA,NA
YLL_11,2021,10,3,loc1,trial_26,geno_305,t_5,hybrid_1472,9195,4,NA,-1.250122593,-1.626559604,NA,NA,NA,NA
YLL_8,2021,13,13,loc3,trial_6,geno_305,t_4,hybrid_1471,9196,4,NA,-1.370257973,-1.689581369,1.671981921,-1.136209121,0.407044828,0.175931596
YLL_10,2021,4,28,loc4,trial_10,geno_305,t_8,hybrid_1469,9197,4,0.356214582,0.191501978,1.734281291,0.817872036,-0.067493522,-0.228900139,-0.30617564
YLL_8,2021,14,25,loc3,trial_6,geno_305,t_6,hybrid_1468,9198,4,NA,-1.250122593,-2.075922917,2.564645378,-2.224789322,1.396292554,NA
YLL_8,2021,4,15,loc3,trial_4,geno_305,t_7,hybrid_1470,9199,4,NA,-0.88971645,-1.308464976,1.081815716,-0.973319383,-0.405551518,-0.456593098
YLL_6,2021,1,44,loc6,trial_2,geno_305,t_6,hybrid_1468,9200,4,NA,0.191501978,-0.568945618,-0.747996086,0.957519951,-1.147487312,-0.853849461
YLL_11,2021,4,24,loc1,trial_15,geno_305,t_5,hybrid_1472,9201,4,NA,-1.129987212,-0.585794076,NA,NA,NA,NA
YLL_9,2021,14,16,loc8,trial_25,geno_305,t_8,hybrid_1469,9202,4,NA,-0.168904165,-0.91647173,0.75559319,0.40131109,-0.617533174,0.326349054
YLL_6,2021,11,9,loc6,trial_8,geno_305,t_4,hybrid_1471,9203,4,NA,0.431772739,-0.450899774,-0.006581256,0.882034463,-0.758854277,-0.17889933
YLL_7,2021,4,7,loc7,trial_32,geno_305,t_8,hybrid_1469,9204,4,1.342301335,1.512991167,NA,NA,NA,NA,NA
YLL_11,2021,7,63,loc1,trial_21,geno_305,t_7,hybrid_1470,9205,4,NA,-0.769581069,-0.825298111,NA,NA,NA,NA
YLL_9,2021,9,2,loc8,trial_29,geno_306,t_8,hybrid_1473,9206,4,NA,0.191501978,-0.490888203,0.162461326,0.663523839,-0.228900139,0.445911649
YLL_10,2021,18,11,loc4,trial_28,geno_306,t_8,hybrid_1473,9207,4,0.684910166,0.672043501,1.094466418,0.838631652,0.027856568,-0.582202898,-0.155758182
YLL_6,2021,7,26,loc6,trial_14,geno_306,t_7,hybrid_1474,9208,4,NA,0.311637359,-0.460390361,-0.875519437,0.731063486,-0.723524001,-1.100688366
YLL_8,2021,11,17,loc3,trial_20,geno_306,t_4,hybrid_1475,9209,4,NA,-1.129987212,-1.737460849,1.891440711,-1.58117621,0.47770538,0.631040828
YLL_8,2021,15,9,loc3,trial_6,geno_306,t_8,hybrid_1473,9210,4,NA,-0.88971645,-2.005756552,2.02786104,-1.632824176,-0.193569863,1.444837843
YLL_8,2021,10,12,loc3,trial_20,geno_306,t_7,hybrid_1474,9211,4,NA,-1.129987212,-1.516298174,1.093678353,-1.66858046,0.195063172,-0.182756188
YLL_6,2021,6,11,loc6,trial_14,geno_306,t_6,hybrid_1476,9212,4,NA,0.191501978,-0.932573738,-0.128173288,-0.401218839,1.113650346,0.503764517
YLL_9,2021,1,2,loc8,trial_18,geno_306,t_6,hybrid_1476,9213,4,NA,-0.168904165,-0.705439458,0.503512148,-0.433002203,-0.052248759,0.665752549
YLL_11,2021,3,44,loc1,trial_19,geno_306,t_4,hybrid_1475,9214,4,NA,0.071366597,-0.996981768,NA,NA,NA,NA
YLL_10,2021,2,16,loc4,trial_10,geno_306,t_4,hybrid_1475,9215,4,-0.46552438,-0.409174927,0.46392886,0.880150882,-0.071466443,0.47770538,-0.117189603
YLL_10,2021,18,10,loc4,trial_28,geno_306,t_7,hybrid_1474,9216,4,0.027518997,0.071366597,1.198969514,0.269225061,0.417202772,0.583696208,-1.189396098
YLL_6,2021,1,45,loc6,trial_2,geno_306,t_5,hybrid_1477,9217,4,NA,0.071366597,-0.801838232,-0.122241969,0.937655349,-0.405551518,1.329132106
YLL_11,2021,5,53,loc1,trial_19,geno_306,t_5,hybrid_1477,9218,4,NA,-0.769581069,-0.712903965,NA,NA,NA,NA
YLL_8,2021,12,19,loc3,trial_20,geno_306,t_5,hybrid_1477,9219,4,NA,-1.250122593,-2.320332199,2.02786104,-2.75318774,1.572943933,1.244281233
YLL_9,2021,1,5,loc8,trial_18,geno_306,t_4,hybrid_1475,9220,4,NA,-0.048768784,-1.035690568,0.711108301,-0.524379373,0.301054,1.545116148
YLL_8,2021,4,32,loc3,trial_4,geno_306,t_8,hybrid_1473,9221,4,NA,-1.129987212,-1.865317188,1.855852799,-1.632824176,0.265723724,1.545116148
YLL_7,2021,6,14,loc7,trial_3,geno_306,t_8,hybrid_1473,9222,4,1.506649128,1.392855786,NA,NA,NA,NA,NA
YLL_6,2021,3,40,loc6,trial_2,geno_306,t_4,hybrid_1475,9223,4,NA,0.311637359,-0.720368471,-0.341700759,0.325825601,-1.324138692,-0.221324767
YLL_11,2021,3,52,loc1,trial_19,geno_306,t_8,hybrid_1473,9224,4,NA,0.071366597,-0.327095596,NA,NA,NA,NA
YLL_10,2021,12,7,loc4,trial_17,geno_306,t_5,hybrid_1477,9225,4,0.520562374,-1.009851831,NA,1.924062964,-2.435354105,0.548365932,0.588615391
YLL_9,2021,14,42,loc8,trial_24,geno_306,t_5,hybrid_1477,9226,4,NA,-0.409174927,-1.332884577,0.242534128,-0.393272998,-0.228900139,0.569331101
YLL_11,2021,2,27,loc1,trial_15,geno_306,t_7,hybrid_1474,9227,4,NA,-0.88971645,-0.393849614,NA,NA,NA,NA
YLL_7,2021,6,28,loc7,trial_3,geno_306,t_6,hybrid_1476,9228,4,1.67099692,1.87339731,NA,NA,NA,NA,NA
YLL_10,2021,3,17,loc4,trial_10,geno_306,t_6,hybrid_1476,9229,4,0.520562374,0.311637359,0.227943807,1.689775877,-1.295125938,0.831008139,-0.144187609
YLL_8,2021,15,21,loc3,trial_6,geno_306,t_6,hybrid_1476,9230,4,NA,-1.129987212,-2.001917663,2.119796479,-2.129439231,1.007659519,1.059152054
YLL_7,2021,4,4,loc7,trial_32,geno_306,t_4,hybrid_1475,9231,4,1.013605751,1.512991167,NA,NA,NA,NA,NA
YLL_9,2021,13,38,loc8,trial_24,geno_306,t_7,hybrid_1474,9232,4,NA,-0.168904165,-1.41072872,0.62806984,-0.564108577,0.053742069,0.445911649
YLL_7,2021,8,2,loc7,trial_3,geno_306,t_6,hybrid_1476,9233,4,1.506649128,1.633126548,NA,NA,NA,NA,NA
YLL_11,2021,8,14,loc1,trial_26,geno_306,t_6,hybrid_1476,9234,4,NA,-0.769581069,-1.617069017,NA,NA,NA,NA
YLL_7,2021,9,35,loc7,trial_5,geno_306,t_5,hybrid_1477,9235,4,1.67099692,1.753261929,NA,NA,NA,NA,NA
YLL_7,2021,1,29,loc7,trial_32,geno_306,t_7,hybrid_1474,9236,4,1.67099692,1.633126548,NA,NA,NA,NA,NA
YLL_6,2021,3,49,loc6,trial_2,geno_306,t_8,hybrid_1473,9237,4,NA,-0.048768784,-0.878402745,-0.917038668,0.731063486,-0.723524001,-0.051623019
YLL_6,2021,1,49,loc6,trial_2,geno_307,t_5,hybrid_1478,9238,4,NA,0.191501978,-1.027799518,-1.166154051,1.334947393,-1.182817588,0.762173996
YLL_7,2021,5,14,loc7,trial_3,geno_307,t_7,hybrid_1479,9239,4,1.506649128,1.512991167,NA,NA,NA,NA,NA
YLL_8,2021,2,37,loc3,trial_4,geno_307,t_5,hybrid_1478,9240,4,NA,-1.250122593,-2.077735726,1.28348055,-1.58117621,0.725017311,0.345633344
YLL_8,2021,2,9,loc3,trial_4,geno_307,t_7,hybrid_1479,9241,4,NA,-1.129987212,-1.441119927,0.989880277,-1.005102746,0.47770538,1.56054358
YLL_6,2021,1,21,loc6,trial_22,geno_307,t_4,hybrid_1480,9242,4,NA,0.191501978,-1.409768998,-0.42473922,1.263434825,-1.041496485,-0.10561903
YLL_7,2021,8,21,loc7,trial_3,geno_307,t_5,hybrid_1478,9243,4,1.342301335,0.672043501,NA,NA,NA,NA,NA
YLL_6,2021,2,36,loc6,trial_2,geno_307,t_6,hybrid_1481,9244,4,NA,0.431772739,-0.58366136,-0.3387351,0.238421352,-0.29956069,0.241498181
YLL_11,2021,6,26,loc1,trial_26,geno_307,t_8,hybrid_1482,9245,4,NA,-1.009851831,-1.184447526,NA,NA,NA,NA
YLL_9,2021,9,25,loc8,trial_12,geno_307,t_5,hybrid_1478,9246,4,NA,-0.289039546,-0.855156138,0.117976436,-0.540271055,1.290301726,0.546189954
YLL_11,2021,6,58,loc1,trial_21,geno_307,t_4,hybrid_1480,9247,4,NA,-1.610528735,-1.411688442,NA,NA,NA,NA
YLL_7,2021,11,38,loc7,trial_5,geno_307,t_4,hybrid_1480,9248,4,1.342301335,0.912314263,NA,NA,NA,NA,NA
YLL_11,2021,8,47,loc1,trial_21,geno_307,t_5,hybrid_1478,9249,4,NA,-0.88971645,-1.333950935,NA,NA,NA,NA
YLL_9,2021,1,40,loc8,trial_7,geno_307,t_6,hybrid_1481,9250,4,NA,-0.289039546,-0.950381918,0.636966818,0.023883648,-0.016918483,0.831597438
YLL_9,2021,7,34,loc8,trial_31,geno_307,t_4,hybrid_1480,9251,4,NA,-0.409174927,-1.098818969,0.361160501,-0.190654056,-0.758854277,1.298277243
YLL_7,2021,1,49,loc7,trial_16,geno_307,t_6,hybrid_1481,9252,4,1.67099692,0.912314263,NA,NA,NA,NA,NA
YLL_8,2021,1,40,loc3,trial_4,geno_307,t_6,hybrid_1481,9253,4,NA,-0.88971645,-1.279033492,1.793573954,-1.211694609,-0.087579035,1.78038448
YLL_9,2021,7,28,loc8,trial_31,geno_307,t_8,hybrid_1482,9254,4,NA,0.191501978,-0.38020023,-0.492949385,0.004019046,-0.087579035,1.502690711
YLL_8,2021,7,21,loc3,trial_13,geno_307,t_4,hybrid_1480,9255,4,NA,-1.490393354,-2.23193111,2.279942083,-2.129439231,1.042989795,-0.151901324
YLL_7,2021,10,27,loc7,trial_27,geno_307,t_7,hybrid_1479,9256,4,1.67099692,1.633126548,NA,NA,NA,NA,NA
YLL_10,2021,13,7,loc4,trial_28,geno_307,t_5,hybrid_1478,9257,4,0.027518997,-0.529310307,-0.818153511,1.167819836,-0.810429645,-0.440881794,0.704321128
YLL_10,2021,14,21,loc4,trial_28,geno_307,t_4,hybrid_1480,9258,4,0.027518997,-0.289039546,0.232742419,0.574687972,-0.492596009,0.195063172,0.762173996
YLL_10,2021,17,8,loc4,trial_28,geno_307,t_7,hybrid_1479,9259,4,0.027518997,-0.529310307,-0.064984769,0.370057478,-0.94550894,2.173558624,0.642611401
YLL_8,2021,11,35,loc3,trial_20,geno_307,t_4,hybrid_1480,9260,4,NA,-1.370257973,-2.444029741,2.057517633,-2.069845424,0.689687035,1.036010906
YLL_9,2021,14,34,loc8,trial_24,geno_307,t_7,hybrid_1479,9261,4,NA,-0.409174927,-1.389934737,0.177289622,-1.048804871,1.360962278,0.862452301
YLL_11,2021,6,36,loc1,trial_21,geno_307,t_7,hybrid_1479,9262,4,NA,-0.769581069,-1.289910345,NA,NA,NA,NA
YLL_11,2021,10,62,loc1,trial_21,geno_307,t_6,hybrid_1481,9263,4,NA,-0.769581069,-1.415527332,NA,NA,NA,NA
YLL_7,2021,6,43,loc7,trial_11,geno_307,t_8,hybrid_1482,9264,4,1.506649128,1.512991167,NA,NA,NA,NA,NA
YLL_10,2021,2,6,loc4,trial_10,geno_307,t_6,hybrid_1481,9265,4,0.027518997,-0.048768784,0.887166399,0.571722312,0.139098341,0.901668691,0.021657281
YLL_11,2021,5,29,loc1,trial_15,geno_307,t_6,hybrid_1481,9266,4,NA,-0.769581069,-0.529597003,NA,NA,NA,NA
YLL_10,2021,10,37,loc4,trial_17,geno_307,t_8,hybrid_1482,9267,4,NA,0.672043501,1.216990966,0.562825334,-0.429029282,0.583696208,0.800742575
YLL_8,2021,12,11,loc3,trial_20,geno_307,t_8,hybrid_1482,9268,4,NA,-1.129987212,-1.559912221,1.262720935,-1.529528244,0.689687035,0.893307164
YLL_6,2021,10,29,loc6,trial_8,geno_307,t_8,hybrid_1482,9269,4,NA,0.311637359,-0.429146068,-0.608610098,0.556254987,-1.288808416,-0.040052446
YLL_6,2021,5,56,loc6,trial_9,geno_307,t_7,hybrid_1479,9270,4,NA,0.311637359,-0.303209174,-0.976351854,0.818467736,0.301054,-0.290748209
YLL_10,2021,8,9,loc4,trial_17,geno_307,t_8,hybrid_1482,9271,4,0.027518997,0.311637359,0.714842926,0.859391267,-0.476704328,-0.511542346,0.395772496
YLL_8,2021,5,26,loc3,trial_13,geno_308,t_6,hybrid_1483,9272,4,NA,-1.009851831,-1.921727532,1.817299228,-1.835443118,0.124402621,2.112074258
YLL_8,2021,5,31,loc3,trial_13,geno_308,t_8,hybrid_1484,9273,4,NA,-1.250122593,-1.874274596,1.574115164,-1.958603652,0.619026483,2.343485732
YLL_6,2021,6,29,loc6,trial_14,geno_308,t_4,hybrid_1485,9274,4,NA,0.55190812,-0.503471229,-0.329838122,-0.444920964,-0.723524001,-0.163471898
YLL_9,2021,12,7,loc8,trial_29,geno_308,t_4,hybrid_1485,9275,4,NA,0.191501978,-1.113854619,0.939464069,-0.516433532,-0.511542346,0.13350616
YLL_6,2021,6,56,loc6,trial_9,geno_308,t_6,hybrid_1483,9276,4,NA,0.311637359,-0.231443272,-0.175623837,0.30993392,0.689687035,0.06022586
YLL_9,2021,9,33,loc8,trial_12,geno_308,t_8,hybrid_1484,9277,4,NA,-0.289039546,-0.985785008,0.639932477,-0.123114408,-0.758854277,1.352273254
YLL_6,2021,5,7,loc6,trial_14,geno_308,t_5,hybrid_1486,9278,4,NA,0.191501978,-1.426617456,-0.475155429,0.278150556,-0.016918483,2.015652811
YLL_6,2021,5,22,loc6,trial_14,geno_308,t_8,hybrid_1484,9279,4,NA,0.311637359,-0.663638219,-0.99414581,0.107314977,0.407044828,0.110365012
YLL_9,2021,8,8,loc8,trial_23,geno_308,t_5,hybrid_1486,9280,4,NA,-0.409174927,-0.610320313,-0.033272189,-0.806456724,-0.511542346,1.082293201
YLL_11,2021,6,17,loc1,trial_26,geno_308,t_6,hybrid_1483,9281,4,NA,-0.88971645,-1.670067015,NA,NA,NA,NA
YLL_11,2021,10,17,loc1,trial_26,geno_308,t_7,hybrid_1487,9282,4,NA,-1.370257973,-2.24110179,NA,NA,NA,NA
YLL_10,2021,9,25,loc4,trial_17,geno_308,t_4,hybrid_1485,9283,4,0.027518997,0.191501978,0.660138754,1.23899566,-0.421083441,-0.688193725,-0.082477882
YLL_8,2021,11,23,loc3,trial_20,geno_308,t_6,hybrid_1483,9284,4,NA,-0.88971645,-1.713361155,1.144094562,-1.509663642,1.25497145,1.718674753
YLL_8,2021,12,42,loc3,trial_20,geno_308,t_5,hybrid_1486,9285,4,NA,-1.250122593,-2.748581621,1.67791324,-3.142533943,NA,1.132432354
YLL_9,2021,14,5,loc8,trial_25,geno_308,t_6,hybrid_1483,9286,4,NA,-0.289039546,-0.839480674,0.473855555,0.186773386,-0.264230414,-0.01305444
YLL_7,2021,11,30,loc7,trial_27,geno_308,t_4,hybrid_1485,9287,4,1.342301335,1.633126548,NA,NA,NA,NA,NA
YLL_9,2021,2,2,loc8,trial_18,geno_308,t_7,hybrid_1487,9288,4,NA,-0.529310307,-0.506137125,-0.285353232,-0.885915133,-0.370221242,0.600185965
YLL_7,2021,3,15,loc7,trial_32,geno_308,t_6,hybrid_1483,9289,4,1.342301335,1.753261929,NA,NA,NA,NA,NA
YLL_11,2021,2,54,loc1,trial_19,geno_308,t_8,hybrid_1484,9290,4,NA,NA,-0.505923853,NA,NA,NA,NA
YLL_9,2021,9,34,loc8,trial_12,geno_308,t_7,hybrid_1487,9291,4,NA,-0.289039546,-0.86326046,0.251431106,-1.21566753,0.053742069,0.110365012
YLL_8,2021,1,11,loc3,trial_4,geno_308,t_4,hybrid_1485,9292,4,NA,-1.250122593,-2.105994216,1.117403628,-0.615756543,-0.970835933,0.20678646
YLL_10,2021,5,23,loc4,trial_10,geno_308,t_6,hybrid_1483,9293,4,0.356214582,0.191501978,0.541346459,1.055124782,-1.024967348,0.301054,0.310921623
YLL_11,2021,4,50,loc1,trial_19,geno_308,t_4,hybrid_1485,9294,4,NA,-1.490393354,-1.059896898,NA,NA,NA,NA
YLL_10,2021,13,5,loc4,trial_28,geno_308,t_7,hybrid_1487,9295,4,-0.136828795,-0.649445688,0.034719715,0.865322585,-1.235532132,0.195063172,-0.236752198
YLL_10,2021,17,33,loc4,trial_28,geno_308,t_8,hybrid_1484,9296,4,0.356214582,0.191501978,1.204194668,1.464385769,-0.997156905,-0.016918483,0.75446028
YLL_11,2021,8,64,loc1,trial_21,geno_308,t_5,hybrid_1486,9297,4,NA,-1.370257973,-1.524402496,NA,NA,NA,NA
YLL_6,2021,4,59,loc6,trial_2,geno_308,t_7,hybrid_1487,9298,4,NA,0.311637359,-0.552310431,-1.103875205,-0.460812646,0.619026483,-0.151901324
YLL_7,2021,9,42,loc7,trial_5,geno_308,t_4,hybrid_1485,9299,4,1.013605751,0.912314263,NA,NA,NA,NA,NA
YLL_7,2021,4,34,loc7,trial_16,geno_308,t_5,hybrid_1486,9300,4,1.342301335,1.392855786,NA,NA,NA,NA,NA
YLL_7,2021,4,2,loc7,trial_32,geno_308,t_7,hybrid_1487,9301,4,1.177953543,1.152585025,NA,NA,NA,NA,NA
YLL_10,2021,1,31,loc4,trial_10,geno_308,t_5,hybrid_1486,9302,4,0.191866789,-0.409174927,-0.337865813,0.794146762,-0.94550894,0.053742069,0.488337086
YLL_8,2021,16,39,loc3,trial_6,geno_308,t_7,hybrid_1487,9303,4,NA,-1.370257973,-2.268293922,0.880150882,-2.566460479,2.279549452,0.237641323
YLL_7,2021,3,30,loc7,trial_32,geno_308,t_8,hybrid_1484,9304,4,1.506649128,1.512991167,NA,NA,NA,NA,NA
YLL_10,2021,1,19,loc4,trial_10,geno_308,t_8,hybrid_1484,9305,4,0.191866789,-0.409174927,-0.370496371,1.075884397,-1.21566753,0.265723724,1.144002927
YLL_8,2021,9,24,loc3,trial_20,geno_309,t_7,hybrid_1488,9306,4,NA,-1.370257973,-2.490203048,1.37245033,-3.543798908,2.668182487,1.745672759
YLL_8,2021,12,43,loc3,trial_20,geno_309,t_4,hybrid_1489,9307,4,NA,-1.250122593,-2.663592878,2.155384391,-2.868402433,1.184310898,0.970444322
YLL_10,2021,13,8,loc4,trial_28,geno_309,t_4,hybrid_1489,9308,4,0.191866789,-0.529310307,-0.420295296,1.867715437,-1.072642394,-0.122909311,0.712034843
YLL_10,2021,16,8,loc4,trial_28,geno_309,t_6,hybrid_1490,9309,4,0.849257959,0.191501978,-0.301183093,1.577080823,-1.056750712,-0.087579035,0.60789968
YLL_10,2021,17,2,loc4,trial_28,geno_309,t_5,hybrid_1491,9310,4,0.191866789,-0.649445688,-0.545592375,0.49461517,-0.790565042,-0.193569863,0.280066759
YLL_6,2021,9,23,loc6,trial_8,geno_309,t_5,hybrid_1491,9311,4,NA,0.311637359,-0.648069391,-1.788942509,1.112463849,-0.511542346,0.812313149
YLL_6,2021,2,11,loc6,trial_22,geno_309,t_8,hybrid_1492,9312,4,NA,0.071366597,-1.270715899,-0.736133449,0.691334282,0.159732897,0.658038833
YLL_6,2021,10,22,loc6,trial_8,geno_309,t_4,hybrid_1489,9313,4,NA,0.311637359,-0.018278283,-0.99414581,1.529620495,-1.288808416,0.226070749
YLL_7,2021,1,36,loc7,trial_16,geno_309,t_7,hybrid_1488,9314,4,1.67099692,1.032449644,NA,NA,NA,NA,NA
YLL_11,2021,4,55,loc1,trial_19,geno_309,t_5,hybrid_1491,9315,4,NA,-0.88971645,-0.548364906,NA,NA,NA,NA
